Monster ID,Name-English,Main,Sub,"Lifespan
",Nature,Life Type (0-3),Life Type,Lif,Pow,Int,Ski,Spd,Def,Lif gain,Pow gain,Int gain,Ski gain,Spd gain,Def gain,Arena speed,Guts Rate,Battle Specials,Extra techs,Training bonus,No Offset
915,Hare Plant,Plant,Hare,390,50,0,1,160,130,100,120,110,60,4,3,2,3,3,1,D,11,"Power, Anger, Grit",,,0
288,Mirage Plant,Plant,Jell,410,25,0,1,140,50,120,110,100,80,4,1,3,3,2,2,D,10,"Power, Anger",,Endure,0
566,Mirage Plant,Plant,Jell,410,25,0,1,150,66,125,150,102,88,4,1,3,3,2,1,D,10,"Power, Anger",,Endure,1
918,Mirage Plant,Plant,Jell,410,25,0,1,170,70,150,140,120,110,4,1,3,3,2,2,D,10,"Power, Anger, Vigor",,Endure,0
1083,Mirage Plant,Plant,Jell,410,25,0,1,170,70,150,140,120,110,4,1,3,3,2,2,E,9,"Power, Anger, Vigor",,Endure,0
290,Black Plant,Plant,Monol,370,-5,0,1,150,90,130,120,100,110,4,2,3,3,2,3,D,12,"Power, Anger",,,0
567,Black Plant,Plant,Monol,390,-5,0,1,165,101,146,136,119,120,4,2,3,3,2,3,D,12,"Power, Anger",,,1
920,Black Plant,Plant,Monol,370,-5,0,1,150,90,130,120,100,110,4,2,3,3,2,3,D,12,"Power, Anger, Guard",,,0
292,Weeds,Plant,Naga,370,-50,1,2,130,70,120,110,100,90,4,2,2,3,2,2,D,9,"Power, Anger",,,0
922,Weeds,Plant,Naga,370,-50,1,2,160,130,110,160,110,130,4,2,2,3,2,2,D,9,"Power, Anger, Fury",,,0
1086,Weeds,Plant,Naga,370,-50,1,2,160,130,110,160,110,130,4,2,2,3,2,2,E,8,"Power, Anger, Fury",,,0
1176,Weeds,Plant,Naga,430,-51,0,1,164,126,89,148,87,78,4,3,2,3,2,3,C,13,No Power Special,Root Combo,,1
281,Queen Plant,Plant,Pixie,390,-15,1,2,120,40,140,110,100,60,3,1,4,3,3,1,C,8,"Power, Anger",,,0
911,Queen Plant,Plant,Pixie,390,-15,1,2,140,70,190,140,130,100,3,1,4,3,3,1,C,8,"Power, Anger, Ease",,,0
1079,Queen Plant,Plant,Pixie,390,-15,1,2,140,70,190,140,130,100,3,1,4,3,3,1,D,7,"Power, Anger, Ease",,,0
1160,Queen Plant,Plant,Pixie,430,-15,0,1,166,75,181,144,134,75,4,2,4,3,3,2,C,8,"Power, Anger, Will, Ease",Toxic Pollen,,1
289,Plant,Plant,Plant,450,60,1,2,160,40,120,110,100,70,5,1,3,3,2,1,D,8,"Power, Anger",,,0
919,Plant,Plant,Plant,450,60,1,2,200,70,150,140,110,80,5,1,3,3,2,1,D,8,"Power, Anger, Fury",,,0
1084,Plant,Plant,Plant,450,60,1,2,200,70,150,140,110,80,5,1,3,3,2,1,E,7,"Power, Anger, Fury",,,0
287,Usaba,Plant,Suezo,410,-35,1,2,140,80,150,110,90,50,4,2,4,3,2,1,D,10,"Power, Anger, Ease",,,0
917,Usaba,Plant,Suezo,410,-35,1,2,150,100,180,160,110,90,4,2,4,3,2,1,D,10,"Power, Anger, Will, Ease",,,0
1082,Usaba,Plant,Suezo,410,-35,1,2,150,100,180,160,110,90,4,2,4,3,2,1,E,9,"Power, Anger, Will, Ease",,,0
284,Blue Plant,Plant,Tiger,390,70,1,2,140,70,120,110,90,50,4,1,3,4,3,1,C,8,"Power, Anger",,,0
564,Blue Plant,Plant,Tiger,410,70,1,2,142,76,131,119,143,52,4,1,3,4,3,1,C,8,"Power, Anger",Seed Gatling,,1
914,Blue Plant,Plant,Tiger,390,70,1,2,150,80,160,160,130,60,4,1,3,4,3,1,C,8,"Power, Anger, Hurry",,,0
1080,Blue Plant,Plant,Tiger,390,70,1,2,150,80,160,160,130,60,4,1,3,4,3,1,D,7,"Power, Anger, Hurry",,,0
291,Fly Plant,Plant,Worm,390,35,2,3,170,80,110,100,90,50,5,2,3,3,2,1,D,11,"Power, Anger",,,0
921,Fly Plant,Plant,Worm,390,35,2,3,210,110,140,130,90,90,5,2,3,3,2,1,D,11,"Power, Anger, Grit",,,0
1085,Fly Plant,Plant,Worm,390,35,2,3,210,110,140,130,90,90,5,2,3,3,2,1,E,10,"Power, Anger, Grit",,,0
283,Scaled Plant,Plant,Zuum,410,30,0,1,150,80,120,110,100,90,4,2,3,3,2,2,D,10,"Power, Anger",,Run,0
563,Scaled Plant,Plant,Zuum,430,30,0,1,195,91,126,115,110,95,4,2,3,3,2,2,D,10,"Power, Anger",,Run,1
913,Scaled Plant,Plant,Zuum,410,30,0,1,150,80,120,110,100,90,4,2,3,3,2,2,D,10,"Power, Anger, Guard",,Run,0
424,Birdie,Suezo,??? (Birdie),370,5,2,3,84,123,207,152,102,102,2,3,5,4,2,2,D,14,"Power, Anger, Ease",,Shoot,1
425,Birdie,Suezo,??? (Birdie),350,15,0,1,97,163,137,166,126,105,2,4,3,4,3,2,D,13,"Power, Anger, Ease",Teleport,Torble sea,1
842,Birdie,Suezo,??? (Birdie),370,5,2,3,84,123,207,152,102,102,2,3,5,4,2,2,D,14,"Power, Anger, Ease, Hurry",,Shoot,1
1024,Birdie,Suezo,??? (Birdie),440,-10,2,3,120,144,234,199,96,96,2,3,5,4,2,2,D,14,"Power, Anger, Ease",Teleport,Shoot,1
423,Bronze Suezo,Suezo,??? (Bronze Suezo),330,-75,1,2,103,147,136,164,100,98,2,3,3,4,2,2,D,12,"Power, Anger, Ease",,,1
841,Bronze Suezo,Suezo,??? (Bronze Suezo),330,-75,1,2,103,147,136,164,100,98,2,3,3,4,2,2,D,12,"Power, Anger, Will, Ease",,,1
1023,Bronze Suezo,Suezo,??? (Bronze Suezo),440,-45,1,2,120,162,150,196,110,118,2,3,3,4,2,4,D,12,"Power, Anger, Ease",,,1
421,Gold Suezo,Suezo,??? (Gold Suezo),330,60,0,1,88,128,177,150,93,114,2,3,5,4,2,2,D,12,"Power, Anger, Ease",Yodel,,1
839,Gold Suezo,Suezo,??? (Gold Suezo),330,60,0,1,88,128,177,150,93,114,2,3,5,4,2,2,D,12,"Power, Anger, Will, Ease",Yodel,,1
1021,Gold Suezo,Suezo,??? (Gold Suezo),430,35,0,1,99,148,199,160,103,134,2,3,5,4,2,2,D,12,"Power, Anger, Ease",Yodel,,1
422,Silver Suezo,Suezo,??? (Silver Suezo),330,-45,0,1,90,139,151,107,105,134,2,3,4,3,2,3,D,14,"Power, Anger, Ease",Kiss,,1
840,Silver Suezo,Suezo,??? (Silver Suezo),330,-45,0,1,90,139,151,107,105,134,2,3,4,3,2,3,D,14,"Power, Anger, Will, Ease",Kiss,,1
1022,Silver Suezo,Suezo,??? (Silver Suezo),430,-20,0,1,106,149,182,140,98,154,2,3,4,3,2,3,D,14,"Power, Anger, Ease",Kiss,,1
1130,Silver Suezo,Suezo,??? (Silver Suezo),420,0,2,3,96,96,220,96,96,96,2,3,5,3,2,3,D,14,"Power, Anger, Ease",Telepathy,Study,1
482,Sueki Suezo,Suezo,??? (Sueki Suezo),1,-65,1,2,999,387,321,355,1,999,1,1,1,1,1,1,D,12,"Power, Anger, Ease",Bite,,1
843,Sueki Suezo,Suezo,??? (Sueki Suezo),1,-65,1,2,999,387,321,355,1,999,1,1,1,1,1,1,D,12,"Power, Anger, Guard, Ease",Bite,,1
987,White Suezo,Suezo,??? (White Suezo),350,-99,2,3,206,214,407,321,203,149,3,3,5,5,3,3,C,9,"Grit, Ease, Real, No Power Special","Telekinesis, Eye Beam",Swim,1
222,Orion,Suezo,Gali,310,60,0,1,80,120,150,130,90,100,2,3,5,4,2,2,D,14,"Power, Anger, Ease",,,0
832,Orion,Suezo,Gali,310,60,0,1,80,120,150,130,90,100,2,3,5,4,2,2,D,14,"Power, Anger, Fury, Ease",,,0
218,Rocky Suezo,Suezo,Golem,350,5,2,3,80,120,170,130,90,100,2,4,4,3,2,3,D,14,"Power, Anger, Ease",,,0
828,Rocky Suezo,Suezo,Golem,350,5,2,3,80,120,170,130,90,100,2,4,4,3,2,3,D,14,"Power, Anger, Guard, Ease",,,0
221,Furred Suezo,Suezo,Hare,330,15,0,1,80,150,130,140,110,100,2,4,3,4,3,2,D,13,"Power, Anger, Ease",,,0
539,Furred Suezo,Suezo,Hare,350,15,0,1,114,152,166,141,111,110,2,4,3,4,3,2,D,13,"Power, Anger, Ease",Yodel,,1
831,Furred Suezo,Suezo,Hare,330,15,0,1,80,150,130,140,110,100,2,4,3,4,3,2,D,13,"Power, Anger, Grit, Ease",,,0
224,Clear Suezo,Suezo,Jell,350,-25,0,1,100,110,150,130,90,120,2,3,5,4,2,3,D,13,"Power, Anger, Ease",,Endure,0
834,Clear Suezo,Suezo,Jell,350,-25,0,1,100,110,150,130,90,120,2,3,5,4,2,3,D,13,"Power, Anger, Will, Ease",,Endure,0
1155,Clear Suezo,Suezo,Jell,380,-99,0,1,173,177,201,216,171,205,2,3,5,4,2,3,C,12,"Ease, No Power Special",Telekinesis,Endure,1
226,Red Eye,Suezo,Monol,310,-45,0,1,80,120,140,100,90,110,2,3,4,3,2,3,D,14,"Power, Anger, Ease",,,0
836,Red Eye,Suezo,Monol,310,-45,0,1,80,120,140,100,90,110,2,3,4,3,2,3,D,14,"Power, Anger, Guard, Ease",,,0
228,Purple Suezo,Suezo,Naga,310,-75,1,2,100,130,110,150,80,90,2,3,3,4,2,2,D,12,"Power, Anger, Ease",,,0
838,Purple Suezo,Suezo,Naga,310,-75,1,2,100,130,110,150,80,90,2,3,3,4,2,2,D,12,"Power, Anger, Ease, Hurry",,,0
217,Pink Eye,Suezo,Pixie,330,-50,1,2,80,120,170,130,100,90,2,3,5,4,3,2,C,10,"Power, Anger, Ease",,,0
827,Pink Eye,Suezo,Pixie,330,-50,1,2,80,120,170,130,100,90,2,3,5,4,3,2,C,10,"Power, Anger, Will, Ease",,,0
225,Green Suezo,Suezo,Plant,390,30,1,2,120,100,140,130,80,90,3,2,4,4,2,2,D,10,"Power, Anger, Ease",,,0
835,Green Suezo,Suezo,Plant,390,30,1,2,120,100,140,130,80,90,3,2,4,4,2,2,D,10,"Power, Anger, Grit, Ease",,,0
223,Suezo,Suezo,Suezo,350,-65,1,2,80,120,170,130,90,100,2,3,5,4,2,2,D,12,"Power, Anger, Ease",,,0
540,Suezo,Suezo,Suezo,370,-65,1,2,84,159,187,134,94,114,2,3,5,4,2,2,D,12,"Power, Anger, Ease",Telepathy,Meditate,1
833,Suezo,Suezo,Suezo,350,-65,1,2,80,120,170,130,90,100,2,3,5,4,2,2,D,12,"Power, Anger, Fight, Ease",,,0
220,Horn,Suezo,Tiger,330,45,1,2,80,120,160,130,110,100,2,3,5,4,3,2,C,11,"Power, Anger, Ease",,,0
830,Horn,Suezo,Tiger,330,45,1,2,80,120,160,130,110,100,2,3,5,4,3,2,C,11,"Power, Anger, Ease, Hurry",,,0
227,Fly Eye,Suezo,Worm,330,-15,2,3,110,120,140,130,90,100,3,3,4,4,2,2,D,13,"Power, Anger, Ease",,,0
837,Fly Eye,Suezo,Worm,330,-15,2,3,110,120,140,130,90,100,3,3,4,4,2,2,D,13,"Power, Anger, Will, Ease",,,0
219,Melon Suezo,Suezo,Zuum,350,-25,0,1,80,120,150,130,90,100,2,3,4,4,2,2,D,12,"Power, Anger, Ease",,Run,0
829,Melon Suezo,Suezo,Zuum,350,-25,0,1,80,120,150,130,90,100,2,3,4,4,2,2,D,12,"Power, Anger, Ease, Vigor",,Run,0
977,Kamui,Tiger,??? (Kamui),350,-60,2,3,191,154,252,317,274,66,3,3,5,4,4,2,A,6,"Power, Anger, Grit, Will, Hurry",Blizzard,"Endure, Papas",1
1205,Kamui,Tiger,??? (Kamui),350,-60,2,3,194,211,178,264,308,99,3,4,3,4,5,2,A,6,"Power, Anger, Grit, Will, Hurry",Roll Assault,"Endure, Papas",1
381,White Hound,Tiger,??? (White Hound),320,75,1,2,97,106,156,171,147,75,2,2,4,5,4,1,B,9,"Power, Anger, Hurry, Vigor",,,1
382,White Hound,Tiger,??? (White Hound),340,-28,1,2,106,85,138,210,110,62,2,2,4,5,3,1,B,10,"Power, Anger, Ease, Vigor",Bolt,Run,1
383,White Hound,Tiger,??? (White Hound),300,-45,1,2,101,136,120,206,145,99,2,3,3,5,3,2,B,10,"Power, Anger, Will, Hurry",Roar,Parepare,1
745,White Hound,Tiger,??? (White Hound),320,75,1,2,97,106,156,171,147,75,2,2,4,5,4,1,B,9,"Power, Anger, Will, Hurry, Vigor",,,1
1007,White Hound,Tiger,??? (White Hound),410,50,2,3,119,146,172,198,184,90,2,2,4,5,4,2,B,9,"Power, Anger, Hurry, Vigor",Bolt,Parepare,1
1119,White Hound,Tiger,??? (White Hound),430,75,0,1,101,101,101,101,101,101,3,2,4,4,4,2,B,9,"Power, Anger, Guard, Hurry, Vigor",Roar,Run,1
142,Balon,Tiger,Gali,280,85,0,1,80,90,130,150,140,70,2,2,4,4,3,2,B,12,"Power, Anger, Will, Hurry",,,0
738,Balon,Tiger,Gali,280,85,0,1,80,90,130,150,140,70,2,2,4,4,3,2,B,12,"Power, Anger, Will, Fury, Hurry",,,0
138,Rock Hound,Tiger,Golem,320,50,2,3,80,100,140,110,130,120,2,3,4,3,3,3,C,13,"Power, Anger, Will, Hurry",,,0
734,Rock Hound,Tiger,Golem,320,50,2,3,80,100,140,110,130,120,2,3,4,3,3,3,C,13,"Power, Anger, Will, Guard, Hurry",,,0
141,Hare Hound,Tiger,Hare,300,55,0,1,80,100,120,150,140,70,2,3,3,4,4,1,B,11,"Power, Anger, Will, Hurry",,,0
514,Hare Hound,Tiger,Hare,320,55,0,1,92,106,1,212,204,82,2,3,3,4,4,1,B,11,"Power, Anger, Will, Hurry",,Parepare,1
737,Hare Hound,Tiger,Hare,300,55,0,1,80,100,120,150,140,70,2,3,3,4,4,1,B,11,"Power, Anger, Grit, Will, Hurry",,,0
144,Jelly Hound,Tiger,Jell,320,35,0,1,70,90,150,160,120,80,2,2,4,5,3,2,B,11,"Power, Anger, Will, Hurry",,Endure,0
740,Jelly Hound,Tiger,Jell,320,35,0,1,70,90,150,160,120,80,2,2,4,5,3,2,B,11,"Power, Anger, Grit, Will, Hurry",,Endure,0
146,Terror Dog,Tiger,Monol,280,5,0,1,100,90,140,150,130,120,2,2,4,4,3,3,C,13,"Power, Anger, Will, Hurry",,,0
516,Terror Dog,Tiger,Monol,300,5,0,1,112,100,151,166,143,140,2,2,4,4,3,3,C,13,"Power, Anger, Will, Hurry",Roar,,1
742,Terror Dog,Tiger,Monol,280,5,0,1,100,90,140,150,130,120,2,2,4,4,3,3,C,13,"Power, Anger, Will, Guard, Hurry",,,0
148,Cabalos,Tiger,Naga,280,-45,1,2,90,120,110,190,130,80,2,3,3,5,3,2,B,10,"Power, Anger, Will, Hurry",,,0
744,Cabalos,Tiger,Naga,280,-45,1,2,90,120,110,190,130,80,2,3,3,5,3,2,B,10,"Power, Anger, Will, Fury, Hurry",,,0
137,Daton,Tiger,Pixie,300,-10,1,2,90,80,140,170,150,60,2,2,4,5,4,1,B,8,"Power, Anger, Will, Hurry",,,0
733,Daton,Tiger,Pixie,300,-10,1,2,90,80,140,170,150,60,2,2,4,5,4,1,B,8,"Power, Anger, Will, Ease, Hurry",,,0
145,Tropical Dog,Tiger,Plant,360,65,1,2,100,90,120,150,110,50,3,2,4,4,3,1,C,9,"Power, Anger, Will, Hurry",,,0
515,Tropical Dog,Tiger,Plant,380,65,1,2,117,107,133,166,117,64,3,2,4,4,3,1,C,9,"Power, Anger, Will, Hurry",,,1
741,Tropical Dog,Tiger,Plant,360,65,1,2,170,110,140,150,120,80,3,2,4,4,3,1,C,9,"Power, Anger, Will, Ease, Hurry",,,0
1064,Tropical Dog,Tiger,Plant,360,65,1,2,170,110,140,150,120,80,3,2,4,4,3,1,D,8,"Power, Anger, Will, Ease, Hurry",,,0
143,Mono Eyed,Tiger,Suezo,320,-28,1,2,90,80,130,170,100,60,2,2,4,5,3,1,B,10,"Power, Anger, Will, Hurry",,,0
739,Mono Eyed,Tiger,Suezo,320,-28,1,2,100,110,170,190,110,80,2,2,4,5,3,1,B,10,"Power, Anger, Will, Ease, Hurry",,,0
1063,Mono Eyed,Tiger,Suezo,320,-28,1,2,100,110,170,190,110,80,2,2,4,5,3,1,C,9,"Power, Anger, Will, Ease, Hurry",,,0
140,Tiger,Tiger,Tiger,300,75,1,2,80,90,130,160,140,70,2,2,4,5,4,1,B,9,"Power, Anger, Will, Hurry",,,0
513,Tiger,Tiger,Tiger,320,75,1,2,105,105,141,165,149,85,2,2,4,5,4,1,B,9,"Power, Anger, Will, Hurry",Roar,,1
736,Tiger,Tiger,Tiger,300,75,1,2,80,90,130,160,140,70,2,2,4,5,4,1,B,9,"Power, Anger, Grit, Will, Hurry",,,0
147,Jagd Hound,Tiger,Worm,300,40,2,3,80,90,150,120,110,50,3,2,4,4,3,1,B,11,"Power, Anger, Will, Hurry",,,0
743,Jagd Hound,Tiger,Worm,300,40,2,3,110,150,150,170,130,70,3,2,4,4,3,1,B,11,"Power, Anger, Will, Fight, Hurry",,,0
1065,Jagd Hound,Tiger,Worm,300,40,2,3,110,150,150,170,130,70,3,2,4,4,3,1,C,10,"Power, Anger, Will, Fight, Hurry",,,0
139,Datonare,Tiger,Zuum,320,30,0,1,80,90,120,160,140,100,2,2,3,5,4,2,B,11,"Power, Anger, Will, Hurry",,Run,0
735,Datonare,Tiger,Zuum,320,30,0,1,80,90,120,160,140,100,2,2,3,5,4,2,B,11,"Power, Anger, Grit, Will, Hurry",,Run,0
441,Mermaid,Undine,??? (Mermaid),320,80,3,4,58,28,173,118,118,65,3,1,4,5,4,2,B,9,"Power, Anger",,Torble sea,1
442,Mermaid,Undine,??? (Mermaid),320,80,3,4,67,24,169,112,115,75,3,1,4,5,4,2,B,9,"Power, Anger",Hailstorm,Swim,1
443,Mermaid,Undine,??? (Mermaid),320,80,3,4,75,25,165,121,105,69,3,1,4,5,4,2,B,9,"Power, Anger",Ice Coffin,"Swim, Torble sea",1
890,Mermaid,Undine,??? (Mermaid),320,80,3,4,58,28,173,118,118,65,3,1,4,5,4,2,B,9,"Power, Anger, Guard",,Torble sea,1
1032,Mermaid,Undine,??? (Mermaid),420,50,3,4,120,64,182,210,152,87,3,1,4,5,4,2,B,9,"Power, Anger",Ice Coffin,Torble sea,1
266,Siren,Undine,Joker,280,-50,3,4,70,90,150,170,120,60,3,2,4,5,3,2,B,11,"Power, Anger, Real",,Study,0
888,Siren,Undine,Joker,280,-50,3,4,70,90,150,170,120,60,3,2,4,5,3,2,B,11,"Power, Anger, Grit, Real",,Study,0
267,Undine,Undine,Undine,300,80,3,4,50,10,150,110,100,60,3,1,4,5,4,2,B,9,"Power, Anger",,Study,0
556,Undine,Undine,Undine,320,80,3,4,59,39,157,112,107,95,3,1,4,5,4,2,B,9,"Power, Anger",,Study,1
889,Undine,Undine,Undine,300,80,3,4,50,10,150,110,100,60,3,1,4,5,4,2,B,9,"Power, Anger, Vigor",,Study,0
476,Express Worm,Worm,??? (Express Worm),320,-35,1,2,132,122,183,131,92,94,3,3,4,3,2,2,C,12,"Power, Anger",Somersault,Parepare,1
477,Express Worm,Worm,??? (Express Worm),380,50,1,2,185,114,132,168,69,91,5,2,3,3,1,2,D,12,"Power, Anger",,Pull,1
478,Express Worm,Worm,??? (Express Worm),340,30,2,3,141,169,149,113,54,118,4,4,3,2,1,3,D,16,"Power, Anger",Pierce,Pull,1
957,Express Worm,Worm,??? (Express Worm),320,-35,1,2,132,122,183,131,92,94,3,3,4,3,2,2,C,12,"Power, Anger, Hurry",Somersault,Parepare,1
1045,Express Worm,Worm,??? (Express Worm),420,-10,1,2,152,196,136,128,148,88,3,3,4,3,2,2,C,12,"Power, Anger",Pierce,Parepare,1
315,Mask Worm,Worm,Gali,280,70,0,1,150,100,130,110,60,80,4,3,4,3,1,2,D,16,"Power, Anger",,,0
950,Mask Worm,Worm,Gali,280,70,0,1,150,100,130,110,60,80,4,3,4,3,1,2,D,16,"Power, Anger, Fury",,,0
311,Rock Worm,Worm,Golem,320,30,2,3,140,150,120,100,40,110,4,4,3,2,1,3,D,16,"Power, Anger",,,0
574,Rock Worm,Worm,Golem,340,30,2,3,151,163,132,120,56,120,4,4,3,2,1,3,D,16,"Power, Anger",,,1
946,Rock Worm,Worm,Golem,320,30,2,3,140,150,120,100,40,110,4,4,3,2,1,3,D,16,"Power, Anger, Guard",,,0
314,Corone,Worm,Hare,300,40,0,1,130,140,80,120,110,90,4,4,2,3,3,2,D,15,"Power, Anger",,,0
949,Corone,Worm,Hare,300,40,0,1,130,140,80,120,110,90,4,4,2,3,3,2,D,15,"Power, Anger, Grit",,,0
317,Jelly Worm,Worm,Jell,320,5,0,1,140,110,120,130,40,100,4,3,3,3,1,3,D,15,"Power, Anger",,Endure,0
952,Jelly Worm,Worm,Jell,320,5,0,1,140,110,120,130,40,100,4,3,3,3,1,3,D,15,"Power, Anger, Fight",,Endure,0
319,Black Worm,Worm,Monol,280,-25,0,1,150,120,110,130,70,90,4,3,3,3,1,3,D,16,"Power, Anger",,,0
954,Black Worm,Worm,Monol,280,-25,0,1,150,120,110,130,70,90,4,3,3,3,1,3,D,16,"Power, Anger, Guard",,,0
321,Purple Worm,Worm,Naga,280,-70,1,2,160,120,100,110,50,90,4,3,2,3,1,2,D,13,"Power, Anger",,,0
956,Purple Worm,Worm,Naga,280,-70,1,2,160,120,100,110,50,90,4,3,2,3,1,2,D,13,"Power, Anger, Fury",,,0
1188,Purple Worm,Worm,Naga,450,16,0,1,16,16,16,16,16,16,4,3,3,3,3,2,B,16,"Power, Anger","Injection, Poison Gas",,1
310,Red Worm,Worm,Pixie,300,-35,1,2,130,110,140,120,80,90,3,3,4,3,2,2,C,12,"Power, Anger",,Parepare,0
945,Red Worm,Worm,Pixie,300,-35,1,2,130,110,140,120,80,90,3,3,4,3,2,2,C,12,"Power, Anger, Ease",,Parepare,0
318,Flower Worm,Worm,Plant,360,50,1,2,170,100,120,130,60,90,5,2,3,3,1,2,D,12,"Power, Anger",,,0
953,Flower Worm,Worm,Plant,360,50,1,2,170,100,120,130,60,90,5,2,3,3,1,2,D,12,"Power, Anger, Guard",,,0
316,Eye Worm,Worm,Suezo,320,-55,1,2,150,120,130,110,60,90,4,3,4,3,1,2,D,14,"Power, Anger",,,0
951,Eye Worm,Worm,Suezo,320,-55,1,2,150,120,130,110,60,90,4,3,4,3,1,2,D,14,"Power, Anger, Ease",,,0
1178,Eye Worm,Worm,Suezo,410,-50,0,1,159,192,84,108,73,90,4,3,4,3,2,2,B,13,"Ease, No Power Special",Three Lashes,,1
313,Drill Tusk,Worm,Tiger,300,60,1,2,150,100,110,130,90,80,4,3,3,4,2,2,C,13,"Power, Anger",,,0
948,Drill Tusk,Worm,Tiger,300,60,1,2,150,100,110,130,90,80,4,3,3,4,2,2,C,13,"Power, Anger, Hurry",,,0
320,Worm,Worm,Worm,300,20,2,3,180,100,110,120,60,90,5,3,3,3,1,2,D,15,"Power, Anger",,,0
575,Worm,Worm,Worm,320,20,2,3,188,106,116,135,77,118,5,3,3,3,1,2,D,15,"Power, Anger",Roll Assault,,1
955,Worm,Worm,Worm,300,20,2,3,180,100,110,120,60,90,5,3,3,3,1,2,D,15,"Power, Anger, Will",,,0
312,Scaled Worm,Worm,Zuum,320,15,0,1,140,100,120,110,90,80,4,3,3,3,2,2,D,14,"Power, Anger",,Run,0
947,Scaled Worm,Worm,Zuum,320,15,0,1,140,100,120,110,90,80,4,3,3,3,2,2,D,14,"Power, Anger, Will",,Run,0
358,Santy,Wracky,??? (Santy),460,40,0,1,124,82,129,111,134,55,3,2,3,2,4,1,C,11,"Power, Anger, Hurry",Head Spike,Leap,1
359,Santy,Wracky,??? (Santy),440,35,0,1,101,85,128,96,151,54,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",Sneak Attack,Leap,1
360,Santy,Wracky,??? (Santy),460,-10,2,3,90,128,191,75,110,114,3,3,4,1,3,3,C,13,"Power, Anger, Hurry",,Leap,1
361,Santy,Wracky,??? (Santy),420,-90,3,4,90,78,171,115,130,54,3,2,4,3,3,1,B,11,"Power, Anger, Hurry, Real",Heavy Punch,Leap,1
362,Santy,Wracky,??? (Santy),460,-45,0,1,73,69,134,107,143,128,3,1,3,3,3,3,B,8,"Power, Anger, Hurry",,Leap,1
665,Santy,Wracky,??? (Santy),460,40,0,1,124,82,129,111,134,55,3,2,3,2,4,1,C,11,"Power, Anger, Will, Hurry",Head Spike,Leap,1
1000,Santy,Wracky,??? (Santy),430,20,0,1,140,114,165,107,182,99,3,3,4,2,3,3,C,11,"Power, Anger, Hurry",Head Spike,Leap,1
1218,Satan Clause,Wracky,??? (Satan Clause),460,40,0,1,124,82,129,111,134,55,3,2,3,2,4,1,C,11,"Power, Anger, Hurry",Head Spike,Leap,0
1221,Satan Clause,Wracky,??? (Satan Clause),420,-90,3,4,90,78,171,115,130,54,3,2,4,3,3,1,B,11,"Power, Anger, Hurry, Real",Heavy Punch,Leap,0
72,Bakky,Wracky,Bajarl,440,-40,0,1,80,70,120,90,150,50,3,2,3,2,4,1,C,11,"Power, Anger, Hurry",,Leap,0
661,Bakky,Wracky,Bajarl,440,-40,0,1,80,70,120,90,150,50,3,2,3,2,4,1,C,11,"Power, Anger, Hurry, Vigor",,Leap,0
67,Draco Doll,Wracky,Dragon,400,-75,1,2,90,100,150,80,110,70,3,3,4,2,3,2,C,12,"Power, Anger, Hurry",,Leap,0
656,Draco Doll,Wracky,Dragon,400,-75,1,2,90,100,150,80,110,70,3,3,4,2,3,2,C,12,"Power, Anger, Fury, Hurry",,Leap,0
1216,Draco Doll,Wracky,Dragon,390,-75,1,2,20,201,224,20,201,224,5,3,4,2,3,2,C,12,"Power, Anger, Hurry",Explosion,Leap,1
71,Petit Knight,Wracky,Durahan,460,-60,3,4,50,40,140,60,120,100,3,2,4,2,3,3,C,11,"Power, Anger, Hurry",,"Domino, Leap",0
660,Petit Knight,Wracky,Durahan,460,-60,3,4,50,40,140,60,120,100,3,2,4,2,3,3,C,11,"Power, Anger, Will, Hurry",,"Domino, Leap",0
1106,Petit Knight,Wracky,Durahan,390,80,2,3,500,150,20,8,100,5,3,2,4,2,3,3,C,11,"Power, Anger, Fight, Hurry",Flame,"Domino, Leap",1
70,Pebbly,Wracky,Golem,440,-10,2,3,80,120,150,60,100,110,3,3,4,1,3,3,C,13,"Power, Anger, Hurry",,Leap,0
659,Pebbly,Wracky,Golem,440,-10,2,3,80,120,150,60,100,110,3,3,4,1,3,3,C,13,"Power, Anger, Guard, Hurry",,Leap,0
68,Henger Doll,Wracky,Henger,420,30,0,1,40,70,140,90,150,50,3,2,4,2,4,1,B,12,"Power, Anger, Hurry",,"Shoot, Leap",0
657,Henger Doll,Wracky,Henger,420,30,0,1,40,70,140,90,150,50,3,2,4,2,4,1,B,12,"Power, Anger, Grit, Hurry",,"Shoot, Leap",0
1105,Henger Doll,Wracky,Henger,432,0,0,1,8,16,32,64,128,256,3,2,5,2,4,2,B,12,"Power, Anger, Hurry",Trick,"Shoot, Leap",1
74,Tricker,Wracky,Joker,400,-90,3,4,80,70,130,100,120,50,3,2,4,3,3,1,B,11,"Power, Anger, Hurry, Real",,Leap,0
663,Tricker,Wracky,Joker,400,-90,3,4,80,70,130,100,120,50,3,2,4,3,3,1,B,11,"Power, Anger, Guard, Hurry, Real",,Leap,0
73,Metal Glay,Wracky,Metalner,440,-45,0,1,60,50,120,100,130,110,3,1,3,3,3,3,B,8,"Power, Anger, Hurry",,Leap,0
662,Metal Glay,Wracky,Metalner,440,-45,0,1,60,50,120,100,130,110,3,1,3,3,3,3,B,8,"Power, Anger, Hurry, Vigor",,Leap,0
